NM_M,PE,Formation_B5 LM,ILD_log10,PHIND,GR,Depth,Formation_A1 SH,Formation_B4 SH,Formation_B1 SH,Well Name_Recruit F9,Formation_B2 LM,Formation_C LM,Formation_B3 SH,DeltaPHI,Formation_B1 LM,Formation_C SH,Well Name_CROSS H CATTLE,Formation_B2 SH,Formation_B3 LM,Facies
1,3.062,False,0.623766,15.1,83.495,2578.0,True,False,False,False,False,False,False,13.4,False,False,True,False,False,2
1,3.074,False,0.630427875,14.75,83.696,2578.5,True,False,False,False,False,False,False,12.7,False,False,True,False,False,2
1,3.114,False,0.631342286,14.4,82.766,2579.0,True,False,False,False,False,False,False,12.6,False,False,True,False,False,2
1,3.133,False,0.629817196,13.95,85.311,2579.5,True,False,False,False,False,False,False,12.3,False,False,True,False,False,2
1,3.136,False,0.627365857,13.65,87.297,2580.0,True,False,False,False,False,False,False,12.1,False,False,True,False,False,2
1,3.173,False,0.622317661,13.3,85.494,2580.5,True,False,False,False,False,False,False,11.6,False,False,True,False,False,2
1,3.179,False,0.613841822,13.05,82.907,2581.0,True,False,False,False,False,False,False,11.3,False,False,True,False,False,2
1,3.121,False,0.602819342,12.75,84.398,2581.5,True,False,False,False,False,False,False,10.3,False,False,True,False,False,2
1,3.077,False,0.592176757,12.6,81.723,2582.0,True,False,False,False,False,False,False,9.2,False,False,True,False,False,2
1,3.058,False,0.583538819,12.3,83.501,2582.5,True,False,False,False,False,False,False,8.0,False,False,True,False,False,2
1,3.067,False,0.575072326,12.3,88.667,2583.0,True,False,False,False,False,False,False,7.6,False,False,True,False,False,2
1,3.105,False,0.562887381,12.8,93.129,2583.5,True,False,False,False,False,False,False,8.0,False,False,True,False,False,2
1,3.127,False,0.542202782,13.4,90.255,2584.0,True,False,False,False,False,False,False,8.8,False,False,True,False,False,2
1,3.154,False,0.510276844,13.8,87.152,2584.5,True,False,False,False,False,False,False,9.6,False,False,True,False,False,2
1,3.211,False,0.469085299,13.55,76.105,2585.0,True,False,False,False,False,False,False,9.5,False,False,True,False,False,1
1,3.281,False,0.419460073,12.9,68.911,2585.5,True,False,False,False,False,False,False,9.0,False,False,True,False,False,1
1,3.251,False,0.366982976,12.25,60.968,2586.0,True,False,False,False,False,False,False,9.1,False,False,True,False,False,1
1,3.167,False,0.314709693,11.8,58.121,2586.5,True,False,False,False,False,False,False,9.6,False,False,True,False,False,1
1,3.159,False,0.260548373,12.3,58.57,2587.0,True,False,False,False,False,False,False,9.2,False,False,True,False,False,1
1,3.119,False,0.211921084,13.0,57.287,2587.5,True,False,False,False,False,False,False,8.4,False,False,True,False,False,1
1,3.022,False,0.172310969,14.25,60.771,2588.0,True,False,False,False,False,False,False,7.5,False,False,True,False,False,1
1,2.928,False,0.1430148,15.75,64.147,2588.5,True,False,False,False,False,False,False,6.7,False,False,True,False,False,1
1,2.892,False,0.123524981,16.95,61.211,2589.0,True,False,False,False,False,False,False,5.5,False,False,True,False,False,1
1,2.892,False,0.111262514,17.8,63.105,2589.5,True,False,False,False,False,False,False,4.2,False,False,True,False,False,1
1,2.895,False,0.099335278,17.2,54.482,2590.0,True,False,False,False,False,False,False,3.6,False,False,True,False,False,1
1,2.886,False,0.095866453,16.6,57.7,2590.5,True,False,False,False,False,False,False,4.4,False,False,True,False,False,1
1,2.881,False,0.091666958,16.7,62.74,2591.0,True,False,False,False,False,False,False,5.0,False,False,True,False,False,1
1,2.838,False,0.084218687,17.35,61.915,2591.5,True,False,False,False,False,False,False,4.9,False,False,True,False,False,1
1,2.754,False,0.071882007,18.6,60.425,2592.0,True,False,False,False,False,False,False,4.4,False,False,True,False,False,1
1,2.686,False,0.055760465,19.6,58.017,2592.5,True,False,False,False,False,False,False,3.8,False,False,True,False,False,1
1,2.617,False,0.03702788,20.1,55.815,2593.0,True,False,False,False,False,False,False,4.0,False,False,True,False,False,1
1,2.574,False,-0.004364805,20.25,58.413,2593.5,True,False,False,False,False,False,False,2.3,False,False,True,False,False,1
1,2.571,False,-0.011441043,19.9,60.306,2594.0,True,False,False,False,False,False,False,2.2,False,False,True,False,False,1
1,2.556,False,-0.015922966,19.95,60.198,2594.5,True,False,False,False,False,False,False,2.3,False,False,True,False,False,1
1,2.552,False,-0.019088062,20.1,56.657,2595.0,True,False,False,False,False,False,False,2.8,False,False,True,False,False,1
1,2.514,False,-0.022733788,20.25,59.459,2595.5,True,False,False,False,False,False,False,2.9,False,False,True,False,False,1
1,2.508,False,-0.025949097,20.45,59.586,2596.0,True,False,False,False,False,False,False,3.1,False,False,True,False,False,1
1,2.516,False,-0.025949097,20.65,58.077,2596.5,True,False,False,False,False,False,False,3.3,False,False,True,False,False,1
1,2.581,False,-0.019088062,20.5,59.244,2597.0,True,False,False,False,False,False,False,3.4,False,False,True,False,False,1
1,2.589,False,-0.002613616,20.45,60.552,2597.5,True,False,False,False,False,False,False,3.3,False,False,True,False,False,1
1,2.629,False,0.02201574,20.2,63.458,2598.0,True,False,False,False,False,False,False,3.6,False,False,True,False,False,2
1,2.694,False,0.055378331,20.1,66.977,2598.5,True,False,False,False,False,False,False,4.2,False,False,True,False,False,2
1,2.702,False,0.095518042,19.55,74.958,2599.0,True,False,False,False,False,False,False,4.3,False,False,True,False,False,2
1,2.694,False,0.13893394,18.3,80.42,2599.5,True,False,False,False,False,False,False,3.8,False,False,True,False,False,2
1,2.726,False,0.181843588,17.05,86.667,2600.0,True,False,False,False,False,False,False,4.9,False,False,True,False,False,2
1,2.769,False,0.222196046,16.7,92.343,2600.5,True,False,False,False,False,False,False,6.0,False,False,True,False,False,1
1,2.844,False,0.283074975,17.9,79.336,2601.0,True,False,False,False,False,False,False,7.4,False,False,True,False,False,1
1,2.892,False,0.292034436,17.2,70.243,2601.5,True,False,False,False,False,False,False,7.0,False,False,True,False,False,1
1,2.882,False,0.287353773,15.75,63.513,2602.0,True,False,False,False,False,False,False,7.1,False,False,True,False,False,1
1,2.892,False,0.273464273,15.35,65.541,2602.5,True,False,False,False,False,False,False,6.3,False,False,True,False,False,1
1,2.912,False,0.259593879,15.4,66.595,2603.0,True,False,False,False,False,False,False,5.6,False,False,True,False,False,1
1,2.835,False,0.249931757,15.9,71.108,2603.5,True,False,False,False,False,False,False,5.2,False,False,True,False,False,1
1,2.781,False,0.247482261,16.25,75.609,2604.0,True,False,False,False,False,False,False,5.1,False,False,True,False,False,2
1,2.777,False,0.255272505,16.15,81.872,2604.5,True,False,False,False,False,False,False,5.1,False,False,True,False,False,2
1,2.817,False,0.273464273,16.2,90.061,2605.0,True,False,False,False,False,False,False,6.4,False,False,True,False,False,3
1,2.74,False,0.300812794,18.3,95.985,2605.5,True,False,False,False,False,False,False,6.0,False,False,True,False,False,2
1,2.635,False,0.33405144,23.5,97.149,2606.0,True,False,False,False,False,False,False,2.8,False,False,True,False,False,2
1,2.662,False,0.370698093,25.9,95.986,2606.5,True,False,False,False,False,False,False,5.0,False,False,True,False,False,2
1,2.735,False,0.407560849,24.8,88.553,2607.0,True,False,False,False,False,False,False,3.4,False,False,True,False,False,2
1,2.956,False,0.471291711,15.6,86.023,2607.5,True,False,False,False,False,False,False,7.0,False,False,True,False,False,2
1,3.158,False,0.503245771,13.25,88.06,2608.0,True,False,False,False,False,False,False,9.7,False,False,True,False,False,2
1,3.099,False,0.540454614,16.05,85.898,2608.5,True,False,False,False,False,False,False,5.1,False,False,True,False,False,8
2,3.154,False,0.581038949,19.75,79.427,2609.0,False,False,False,False,False,False,False,2.3,False,False,True,False,False,8
2,3.277,False,0.620552445,20.95,64.6,2609.5,False,False,False,False,False,False,False,2.9,False,False,True,False,False,8
2,3.564,False,0.655138435,18.8,58.806,2610.0,False,False,False,False,False,False,False,1.0,False,False,True,False,False,8
2,3.996,False,0.688330818,13.3,49.85,2610.5,False,False,False,False,False,False,False,0.8,False,False,True,False,False,8
2,4.547,False,0.719911064,10.2,49.848,2611.0,False,False,False,False,False,False,False,1.6,False,False,True,False,False,8
2,4.857,False,0.751894688,8.75,60.414,2611.5,False,False,False,False,False,False,False,2.9,False,False,True,False,False,8
2,4.925,False,0.787956123,9.1,73.647,2612.0,False,False,False,False,False,False,False,2.4,False,False,True,False,False,8
2,4.86,False,0.824646415,9.25,87.878,2612.5,False,False,False,False,False,False,False,2.3,False,False,True,False,False,4
2,4.534,False,0.855761372,8.75,92.819,2613.0,False,False,False,False,False,False,False,3.5,False,False,True,False,False,4
2,4.305,False,0.87875152,8.65,94.398,2613.5,False,False,False,False,False,False,False,5.1,False,False,True,False,False,4
2,4.131,False,0.891983231,8.85,95.024,2614.0,False,False,False,False,False,False,False,8.7,False,False,True,False,False,4
2,3.967,False,0.892428547,8.8,86.084,2614.5,False,False,False,False,False,False,False,11.6,False,False,True,False,False,4
2,3.839,False,0.885021795,8.7,89.32,2615.0,False,False,False,False,False,False,False,11.8,False,False,True,False,False,4
2,3.898,False,0.877025616,8.85,95.088,2615.5,False,False,False,False,False,False,False,10.7,False,False,True,False,False,6
2,3.973,False,0.875813389,8.75,102.887,2616.0,False,False,False,False,False,False,False,10.5,False,False,True,False,False,6
2,3.683,False,0.884398826,10.0,96.204,2616.5,False,False,False,False,False,False,False,8.0,False,False,True,False,False,4
2,3.45,False,0.904553263,13.8,84.082,2617.0,False,False,False,False,False,False,False,-0.4,False,False,True,False,False,6
2,3.427,False,0.924434364,14.85,72.325,2617.5,False,False,False,False,False,False,False,-0.9,False,False,True,False,False,6
2,3.358,False,0.940516485,13.9,53.939,2618.0,False,False,False,False,False,False,False,-3.0,False,False,True,False,False,8
2,3.343,False,0.960851154,10.6,44.042,2618.5,False,False,False,False,False,False,False,-4.4,False,False,True,False,False,8
2,3.528,False,0.99237676,7.55,47.244,2619.0,False,False,False,False,False,False,False,-2.7,False,False,True,False,False,8
2,3.841,False,1.033463966,6.75,54.919,2619.5,False,False,False,False,False,False,False,-1.1,False,False,True,False,False,6
2,3.985,False,1.081995025,6.5,66.397,2620.0,False,False,False,False,False,False,False,-0.6,False,False,True,False,False,6
2,4.171,False,1.120705516,6.55,77.704,2620.5,False,False,False,False,False,False,False,-0.3,False,False,True,False,False,6
2,4.313,False,1.14245204,6.3,84.144,2621.0,False,False,False,False,False,False,False,0.8,False,False,True,False,False,6
2,4.365,False,1.147026715,6.05,82.835,2621.5,False,False,False,False,False,False,False,2.1,False,False,True,False,False,6
2,4.362,False,1.141575183,6.25,77.283,2622.0,False,False,False,False,False,False,False,3.3,False,False,True,False,False,5
2,4.305,False,1.132483825,6.65,74.363,2622.5,False,False,False,False,False,False,False,5.5,False,False,True,False,False,5
2,4.188,False,1.126423654,7.1,75.024,2623.0,False,False,False,False,False,False,False,7.8,False,False,True,False,False,5
2,4.147,False,1.12083706,7.25,77.016,2623.5,False,False,False,False,False,False,False,8.3,False,False,True,False,False,5
2,4.128,False,1.111967837,6.65,79.224,2624.0,False,False,False,False,False,False,False,6.7,False,False,True,False,False,5
2,4.203,False,1.09961159,6.2,77.067,2624.5,False,False,False,False,False,False,False,4.6,False,False,True,False,False,6
2,4.296,False,1.086644521,5.95,71.623,2625.0,False,False,False,False,False,False,False,3.3,False,False,True,False,False,8
2,4.436,False,1.07773118,6.3,63.68,2625.5,False,False,False,False,False,False,False,2.2,False,False,True,False,False,8
2,4.525,False,1.073498399,6.85,66.183,2626.0,False,False,False,False,False,False,False,1.9,False,False,True,False,False,8
2,4.633,False,1.074560468,7.05,68.669,2626.5,False,False,False,False,False,False,False,1.7,False,False,True,False,False,8
2,4.612,False,1.08546897,6.65,76.803,2627.0,False,False,False,False,False,False,False,1.9,False,False,True,False,False,6
2,4.6,False,1.107345665,6.25,81.088,2627.5,False,False,False,False,False,False,False,1.9,False,False,True,False,False,6
2,4.549,False,1.13219563,5.75,85.869,2628.0,False,False,False,False,False,False,False,2.3,False,False,True,False,False,5
2,4.442,False,1.146314122,5.3,81.391,2628.5,False,False,False,False,False,False,False,3.6,False,False,True,False,False,6
2,4.256,False,1.115244285,5.3,75.871,2629.0,False,False,False,False,False,False,False,4.2,False,False,True,False,False,6
2,4.001,False,1.02341709,6.0,69.179,2629.5,False,False,False,False,False,False,False,3.4,False,False,True,False,False,6
2,3.812,False,0.888740961,7.05,73.616,2630.0,False,False,False,False,False,False,False,2.9,False,False,True,False,False,6
2,3.542,False,0.770189023,8.9,73.916,2630.5,False,False,False,False,False,False,False,2.4,False,False,True,False,False,6
1,3.101,False,0.678700435,14.4,87.408,2631.0,False,False,True,False,False,False,False,-1.8,False,False,True,False,False,3
1,0.99,False,0.578753784,71.7,122.568,2632.5,False,False,True,False,False,False,False,-16.4,False,False,True,False,False,3
1,0.833,False,0.568319085,84.4,120.345,2633.0,False,False,True,False,False,False,False,2.0,False,False,True,False,False,2
1,0.852,False,0.56205483,81.65,109.836,2633.5,False,False,True,False,False,False,False,1.5,False,False,True,False,False,2
1,1.234,False,0.566437492,65.85,94.623,2634.0,False,False,True,False,False,False,False,-10.3,False,False,True,False,False,2
1,1.787,False,0.593396842,50.85,85.419,2634.5,False,False,True,False,False,False,False,-14.5,False,False,True,False,False,2
1,2.36,False,0.649042634,39.4,79.451,2635.0,False,False,True,False,False,False,False,-13.6,False,False,True,False,False,2
1,2.806,False,0.728678367,31.6,73.811,2635.5,False,False,True,False,False,False,False,-11.0,False,False,True,False,False,2
1,3.236,False,0.812646016,23.85,69.518,2636.0,False,False,True,False,False,False,False,-5.5,False,False,True,False,False,2
1,3.542,False,0.879497287,17.85,62.166,2636.5,False,False,True,False,False,False,False,-1.7,False,False,True,False,False,2
1,3.762,False,0.90982337,13.5,59.183,2637.0,False,False,True,False,False,False,False,2.2,False,False,True,False,False,2
1,3.803,False,0.899163641,10.35,61.178,2637.5,False,False,True,False,False,False,False,3.9,False,False,True,False,False,2
1,3.8,False,0.870637963,8.15,63.124,2638.0,False,False,True,False,False,False,False,6.5,False,False,True,False,False,2
1,3.776,False,0.837272703,7.45,68.801,2638.5,False,False,True,False,False,False,False,9.7,False,False,True,False,False,2
1,3.689,False,0.806451323,11.0,74.956,2639.0,False,False,True,False,False,False,False,8.2,False,False,True,False,False,2
1,3.693,False,0.779307828,13.0,73.741,2639.5,False,False,True,False,False,False,False,11.0,False,False,True,False,False,2
1,3.59,False,0.757851344,15.9,70.887,2640.0,False,False,True,False,False,False,False,7.2,False,False,True,False,False,2
1,3.598,False,0.738859802,16.25,66.106,2640.5,False,False,True,False,False,False,False,6.9,False,False,True,False,False,2
1,3.544,False,0.720655357,15.55,61.301,2641.0,False,False,True,False,False,False,False,6.1,False,False,True,False,False,2
1,3.731,False,0.70612011,12.65,62.447,2641.5,False,False,True,False,False,False,False,7.1,False,False,True,False,False,2
1,3.811,False,0.697490887,10.4,66.43,2642.0,False,False,True,False,False,False,False,9.0,False,False,True,False,False,2
1,3.675,False,0.696618459,14.0,66.115,2642.5,False,False,True,False,False,False,False,3.6,False,False,True,False,False,2
1,3.533,False,0.698883137,17.65,69.423,2643.0,False,False,True,False,False,False,False,0.5,False,False,True,False,False,2
1,3.564,False,0.697316542,17.8,69.913,2643.5,False,False,True,False,False,False,False,0.2,False,False,True,False,False,2
1,3.592,False,0.692318044,15.35,69.283,2644.0,False,False,True,False,False,False,False,1.3,False,False,True,False,False,2
1,3.575,False,0.683317262,11.7,66.611,2644.5,False,False,True,False,False,False,False,6.0,False,False,True,False,False,3
1,3.552,False,0.671265433,10.45,65.698,2645.0,False,False,True,False,False,False,False,7.5,False,False,True,False,False,3
1,3.482,False,0.651181062,9.05,60.898,2645.5,False,False,True,False,False,False,False,6.7,False,False,True,False,False,1
1,3.375,False,0.623869268,8.15,54.422,2646.0,False,False,True,False,False,False,False,4.1,False,False,True,False,False,1
1,3.292,False,0.589502796,8.05,52.522,2646.5,False,False,True,False,False,False,False,2.1,False,False,True,False,False,1
1,3.231,False,0.546048866,8.75,47.697,2647.0,False,False,True,False,False,False,False,0.7,False,False,True,False,False,1
1,3.301,False,0.497067936,9.05,49.447,2647.5,False,False,True,False,False,False,False,1.1,False,False,True,False,False,1
1,3.356,False,0.441066407,8.85,51.292,2648.0,False,False,True,False,False,False,False,2.5,False,False,True,False,False,1
1,3.364,False,0.386498966,9.15,50.455,2648.5,False,False,True,False,False,False,False,3.5,False,False,True,False,False,1
1,3.311,False,0.334654767,10.4,49.664,2649.0,False,False,True,False,False,False,False,4.4,False,False,True,False,False,1
1,3.228,False,0.285782274,12.05,51.814,2649.5,False,False,True,False,False,False,False,5.1,False,False,True,False,False,1
1,3.093,False,0.237543738,13.65,50.33,2650.0,False,False,True,False,False,False,False,5.1,False,False,True,False,False,1
1,2.925,False,0.194514342,15.0,55.273,2650.5,False,False,True,False,False,False,False,5.0,False,False,True,False,False,1
1,2.785,False,0.15715444,16.15,57.158,2651.0,False,False,True,False,False,False,False,4.5,False,False,True,False,False,1
1,2.723,False,0.123524981,17.15,58.471,2651.5,False,False,True,False,False,False,False,4.9,False,False,True,False,False,1
1,2.697,False,0.09482038,17.7,60.956,2652.0,False,False,True,False,False,False,False,4.8,False,False,True,False,False,1
1,2.653,False,0.070776463,18.3,61.142,2652.5,False,False,True,False,False,False,False,4.2,False,False,True,False,False,1
1,2.651,False,0.050766311,19.0,65.743,2653.0,False,False,True,False,False,False,False,3.2,False,False,True,False,False,1
1,2.657,False,0.034227261,19.15,62.268,2653.5,False,False,True,False,False,False,False,3.3,False,False,True,False,False,1
1,2.67,False,0.021189299,19.45,60.073,2654.0,False,False,True,False,False,False,False,2.9,False,False,True,False,False,1
1,2.648,False,0.011147361,19.8,58.534,2654.5,False,False,True,False,False,False,False,2.8,False,False,True,False,False,1
1,2.676,False,0.004321374,19.85,55.719,2655.0,False,False,True,False,False,False,False,2.9,False,False,True,False,False,1
1,2.674,False,0.002166062,20.0,53.799,2655.5,False,False,True,False,False,False,False,2.8,False,False,True,False,False,1
1,2.681,False,0.005180513,19.9,57.85,2656.0,False,False,True,False,False,False,False,2.8,False,False,True,False,False,1
1,2.74,False,0.01494035,19.6,59.106,2656.5,False,False,True,False,False,False,False,3.0,False,False,True,False,False,1
1,2.762,False,0.034227261,19.35,61.935,2657.0,False,False,True,False,False,False,False,2.7,False,False,True,False,False,1
1,2.776,False,0.061452479,19.3,69.304,2657.5,False,False,True,False,False,False,False,3.0,False,False,True,False,False,1
1,2.777,False,0.098297536,18.85,79.289,2658.0,False,False,True,False,False,False,False,3.1,False,False,True,False,False,1
1,2.773,False,0.145817714,18.9,88.876,2658.5,False,False,True,False,False,False,False,4.6,False,False,True,False,False,1
1,2.59,False,0.197831693,21.3,92.783,2659.0,False,False,True,False,False,False,False,4.6,False,False,True,False,False,1
1,2.293,False,0.255031163,30.7,95.363,2659.5,False,False,True,False,False,False,False,-6.2,False,False,True,False,False,2
1,2.28,False,0.308350949,33.6,94.469,2660.0,False,False,True,False,False,False,False,-8.0,False,False,True,False,False,4
1,2.339,False,0.351022853,30.25,87.7,2660.5,False,False,True,False,False,False,False,-13.3,False,False,True,False,False,2
1,2.43,False,0.380573003,25.75,88.51,2661.0,False,False,True,False,False,False,False,-16.9,False,False,True,False,False,2
1,2.664,False,0.404833717,18.5,97.562,2661.5,False,False,True,False,False,False,False,-5.6,False,False,True,False,False,2
1,2.664,False,0.404833717,18.5,97.562,2662.0,False,False,True,False,False,False,False,-5.6,False,False,True,False,False,2
1,3.032,False,0.424064525,14.25,106.601,2662.5,False,False,True,False,False,False,False,4.7,False,False,True,False,False,2
1,3.098,False,0.44684771,14.4,110.258,2663.0,False,False,True,False,False,False,False,8.6,False,False,True,False,False,2
1,3.151,False,0.473048805,15.75,112.1,2663.5,False,False,True,False,False,False,False,12.1,False,False,True,False,False,3
1,3.15,False,0.501333179,17.35,104.128,2664.0,False,False,True,False,False,False,False,12.5,False,False,True,False,False,4
2,3.231,False,0.529173603,16.45,84.133,2664.5,False,False,False,False,False,False,False,11.7,True,False,True,False,False,5
2,3.302,False,0.564547712,13.35,68.131,2665.0,False,False,False,False,False,False,False,7.5,True,False,True,False,False,6
2,3.384,False,0.607133204,9.75,57.115,2665.5,False,False,False,False,False,False,False,4.1,True,False,True,False,False,6
2,3.406,False,0.671635597,8.1,46.425,2666.0,False,False,False,False,False,False,False,0.6,True,False,True,False,False,6
2,3.459,False,0.760271661,7.3,47.71,2666.5,False,False,False,False,False,False,False,-0.6,True,False,True,False,False,6
2,3.494,False,0.838219222,7.0,50.855,2667.0,False,False,False,False,False,False,False,-1.0,True,False,True,False,False,6
2,3.587,False,0.912434633,6.85,55.715,2667.5,False,False,False,False,False,False,False,-0.9,True,False,True,False,False,6
2,3.745,False,0.927626962,6.55,65.186,2668.0,False,False,False,False,False,False,False,-0.5,True,False,True,False,False,8
2,3.903,False,0.906227263,5.75,79.03,2668.5,False,False,False,False,False,False,False,0.3,True,False,True,False,False,8
2,3.908,False,0.879497287,5.75,90.953,2669.0,False,False,False,False,False,False,False,1.5,True,False,True,False,False,8
1,3.23,False,0.85691006,11.95,95.638,2669.5,False,False,False,False,False,False,False,-6.1,True,False,True,False,False,8
1,2.242,False,0.793301354,36.35,74.534,2671.0,False,False,False,False,False,False,False,-19.5,False,False,True,True,False,1
1,2.479,False,0.69609416,20.55,61.681,2672.0,False,False,False,False,False,False,False,-14.7,False,False,True,True,False,1
1,2.981,False,0.662946614,12.2,56.95,2672.5,False,False,False,False,False,False,False,-1.4,False,False,True,True,False,1
1,3.099,False,0.652826303,9.55,58.099,2673.0,False,False,False,False,False,False,False,4.9,False,False,True,True,False,1
1,3.038,False,0.653501947,10.35,60.606,2673.5,False,False,False,False,False,False,False,5.5,False,False,True,True,False,1
1,3.029,False,0.65571455,11.5,63.963,2674.0,False,False,False,False,False,False,False,6.0,False,False,True,True,False,1
1,3.079,False,0.656002321,11.95,67.625,2674.5,False,False,False,False,False,False,False,7.3,False,False,True,True,False,1
1,3.138,False,0.656385719,11.45,73.272,2675.0,False,False,False,False,False,False,False,8.7,False,False,True,True,False,1
1,3.296,False,0.661718058,10.6,76.418,2675.5,False,False,False,False,False,False,False,9.4,False,False,True,True,False,2
1,3.46,False,0.677150521,9.75,73.595,2676.0,False,False,False,False,False,False,False,10.7,False,False,True,True,False,2
1,3.626,False,0.70457945,9.15,71.789,2676.5,False,False,False,False,False,False,False,11.9,False,False,True,True,False,2
1,3.726,False,0.736316808,8.95,66.261,2677.0,False,False,False,False,False,False,False,11.5,False,False,True,True,False,2
1,3.83,False,0.76604086,8.45,66.621,2677.5,False,False,False,False,False,False,False,9.5,False,False,True,True,False,2
1,3.856,False,0.790636962,7.7,60.802,2678.0,False,False,False,False,False,False,False,8.2,False,False,True,True,False,2
1,3.853,False,0.807737922,7.55,58.173,2678.5,False,False,False,False,False,False,False,7.7,False,False,True,True,False,2
1,3.875,False,0.819938569,7.8,60.075,2679.0,False,False,False,False,False,False,False,8.4,False,False,True,True,False,2
1,3.692,False,0.831421817,9.4,64.145,2679.5,False,False,False,False,False,False,False,7.6,False,False,True,True,False,2
1,3.626,False,0.840858554,12.15,66.009,2680.0,False,False,False,False,False,False,False,4.9,False,False,True,True,False,2
1,3.605,False,0.846460825,12.1,64.883,2680.5,False,False,False,False,False,False,False,5.8,False,False,True,True,False,2
1,3.543,False,0.845160078,11.45,63.606,2681.0,False,False,False,False,False,False,False,4.5,False,False,True,True,False,2
1,3.551,False,0.834102656,8.35,61.526,2681.5,False,False,False,False,False,False,False,6.9,False,False,True,True,False,2
1,3.511,False,0.819083076,7.0,61.163,2682.0,False,False,False,False,False,False,False,6.2,False,False,True,True,False,1
1,3.498,False,0.802294711,6.25,57.268,2682.5,False,False,False,False,False,False,False,5.5,False,False,True,True,False,1
1,3.473,False,0.782185866,6.7,61.245,2683.0,False,False,False,False,False,False,False,4.2,False,False,True,True,False,1
1,3.479,False,0.757775491,7.0,60.758,2683.5,False,False,False,False,False,False,False,4.2,False,False,True,True,False,1
1,3.528,False,0.722880611,7.1,58.844,2684.0,False,False,False,False,False,False,False,5.0,False,False,True,True,False,1
1,3.561,False,0.686546899,7.1,62.816,2684.5,False,False,False,False,False,False,False,6.2,False,False,True,True,False,1
1,3.626,False,0.651471852,7.6,68.881,2685.0,False,False,False,False,False,False,False,7.2,False,False,True,True,False,1
1,3.652,False,0.625826713,8.7,75.51,2685.5,False,False,False,False,False,False,False,9.0,False,False,True,True,False,1
1,3.594,False,0.607025878,10.9,83.396,2686.0,False,False,False,False,False,False,False,9.8,False,False,True,True,False,2
1,3.367,False,0.592953572,17.95,80.594,2686.5,False,False,False,False,False,False,False,2.5,False,False,True,True,False,2
1,3.34,False,0.583198774,20.25,81.894,2687.0,False,False,False,False,False,False,False,2.1,False,False,True,True,False,2
1,3.315,False,0.57818061,20.85,78.444,2687.5,False,False,False,False,False,False,False,0.3,False,False,True,True,False,2
1,3.404,False,0.577146985,19.9,64.898,2688.0,False,False,False,False,False,False,False,0.2,False,False,True,True,False,2
1,3.524,False,0.578868329,16.15,59.734,2688.5,False,False,False,False,False,False,False,6.5,False,False,True,True,False,5
1,3.578,False,0.581494542,13.85,52.386,2689.0,False,False,False,False,False,False,False,9.9,False,False,True,True,False,5
1,3.553,False,0.585573519,11.7,50.751,2689.5,False,False,False,False,False,False,False,11.4,False,False,True,True,False,5
1,3.491,False,0.593175263,10.5,50.034,2690.0,False,False,False,False,False,False,False,10.8,False,False,True,True,False,5
1,3.425,False,0.60498163,9.6,56.46,2690.5,False,False,False,False,False,False,False,11.2,False,False,True,True,False,1
1,3.326,False,0.620448385,10.5,63.25,2691.0,False,False,False,False,False,False,False,10.2,False,False,True,True,False,1
1,3.358,False,0.63748973,11.0,69.671,2691.5,False,False,False,False,False,False,False,11.4,False,False,True,True,False,1
1,3.218,False,0.653887558,13.35,76.313,2692.0,False,False,False,False,False,False,False,7.9,False,False,True,True,False,2
1,3.144,False,0.670338641,16.55,79.579,2692.5,False,False,False,False,False,False,False,3.7,False,False,True,True,False,1
1,3.17,False,0.688686724,17.0,81.01,2693.0,False,False,False,False,False,False,False,4.0,False,False,True,True,False,1
1,3.208,False,0.708250889,15.85,80.243,2693.5,False,False,False,False,False,False,False,3.1,False,False,True,True,False,1
1,3.25,False,0.726564216,13.05,79.301,2694.0,False,False,False,False,False,False,False,5.1,False,False,True,True,False,1
1,3.288,False,0.74225367,11.65,82.884,2694.5,False,False,False,False,False,False,False,5.9,False,False,True,True,False,1
1,3.414,False,0.74733411,10.9,90.179,2695.0,False,False,False,False,False,False,False,7.0,False,False,True,True,False,4
1,3.399,False,0.737987326,11.15,94.523,2695.5,False,False,False,False,False,False,False,7.3,False,False,True,True,False,4
1,3.374,False,0.715585552,12.4,101.324,2696.0,False,False,False,False,False,False,True,6.0,False,False,True,False,False,3
2,3.4,False,0.682866796,12.4,103.582,2696.5,False,False,False,False,False,False,True,6.6,False,False,True,False,False,3
1,3.4,False,0.682866796,12.4,103.582,2696.5,False,False,False,False,False,False,True,6.6,False,False,True,False,False,3
1,3.496,False,0.653405491,11.55,104.803,2697.0,False,False,False,False,False,False,True,8.5,False,False,True,False,False,3
1,3.429,False,0.631849462,13.1,104.224,2697.5,False,False,False,False,False,False,True,7.2,False,False,True,False,False,2
1,3.13,False,0.617943435,20.35,101.678,2698.0,False,False,False,False,False,False,True,-2.9,False,False,True,False,False,2
1,3.058,False,0.609167374,24.7,97.407,2698.5,False,False,False,False,False,False,True,-6.8,False,False,True,False,False,2
1,3.031,False,0.60162548,26.3,92.733,2699.0,False,False,False,False,False,False,True,-7.4,False,False,True,False,False,2
1,3.03,False,0.595826777,24.75,83.768,2699.5,False,False,False,False,False,False,True,-7.3,False,False,True,False,False,2
1,3.097,False,0.594723946,20.0,77.536,2700.0,False,False,False,False,False,False,True,-3.6,False,False,True,False,False,1
